,gamma,true_positives,false_positives,false_negatives,true_negatives,error
965,1386713892379.2612,0.0003076923076923077,0.0,0.9996923076923077,1.0,0.6498
966,1472551929431.942,0.0003076923076923077,0.0,0.9996923076923077,1.0,0.6498
967,1563703368654.7095,0.0003076923076923077,0.0,0.9996923076923077,1.0,0.6498
968,1660497111355.078,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
969,1763282417937.5435,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
970,1872430168138.2517,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
971,1988334199268.5972,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
972,2111412727296.534,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
973,2242109855893.2764,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
974,2380897178890.4785,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
975,2528275481930.028,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
976,2684776549446.5127,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
977,2850965083502.483,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
978,3027440741400.237,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
979,3214840299422.43,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
980,3413839950508.929,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
981,3625157744160.601,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
982,3849556177373.935,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
983,4087844945955.3535,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
984,4340883866142.764,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
985,4609585977076.429,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
986,4894920835313.782,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
987,5197918013275.772,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
988,5519670814248.169,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
989,5861340217342.642,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
990,6224159066652.203,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
991,6609436519716.725,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
992,7018562771349.905,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
993,7453014069872.649,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
994,7914358043852.907,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
995,8404259358572.431,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
996,8924485722630.646,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
997,9476914266359.244,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
998,10063538315062.68,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
999,10686474581524.463,0.00015384615384615385,0.0,0.9998461538461538,1.0,0.6499
